DESIGN NUMBER,Colour Code,Coverage 01,Coverage 02,Coverage 03,Coverage 04,Coverage 05,Coverage 06,Coverage 07,Coverage 08,Coverage 09,Coverage 10,Coverage 11,Coverage 12,Coverage 13,Coverage 14,Total coverage
C000052G02,P8A0000001,2.33,1.16,0,0,0,0,0,0,0,0,0,0,0,0,3.49
C000054G01,P300000001,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
C000054G01,P600000001,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
C000054G01,P700000001,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75
C000067G01,P8A0000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P8A0000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,PW00000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,PW00000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,PW00000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P6000000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P6000000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,PW00000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,PW00000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P600000003,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P600000003,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P300000002,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P300000002,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P300000002,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000067G01,P8A0000001,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
C000068G02,P8A0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,P8A0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,P5B0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,P5B0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,DW00000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,DW00000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,P8A0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000068G02,P8A0000001,0.31,1.39,0,0,0,0,0,0,0,0,0,0,0,0,1.7
C000069G02,DW00000001,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3
C000069G02,DW00000001,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3
C000069G02,P8A0000001,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3
C000069G02,P8A0000001,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,3
C000070F01,R8A0000001,80.09,0,0,0,0,0,0,0,0,0,0,0,0,0,80.09
C000071F01,D5A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,D5A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,P5A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,P5A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,D8A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,D8A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,P8A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000071F01,P8A0000001,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42
C000072A01,P8A0000001,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,45.02
C000072A01,P8A0000001,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,45.02
C000072A01,P8A0000001,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,45.02
C000072A01,P8A0000001,45.02,0,0,0,0,0,0,0,0,0,0,0,0,0,45.02
C000073F01,P8A0000001,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24
C000073F01,P8A0000001,10.24,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24
C000074F03,D8A0000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000074F03,D8A0000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000074F03,D8A0000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000074F03,D8A0000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000074F03,D300000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000074F03,D300000001,9.25,19.96,3.91,0,0,0,0,0,0,0,0,0,0,0,33.12
C000075G01,DW00000001,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
C000075G01,DW00000001,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
C000075G01,DW00000001,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
C000075G01,P8A0000001,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
C000075G01,P8A0000001,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89
C000076G02,D400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,D400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,D8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,D8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,DW00000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,DW00000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000076G02,P8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000077F03,R900000001,53.06,23.13,5.92,0,0,0,0,0,0,0,0,0,0,0,82.11
C000078F03,R5A0000001,14.49,6.82,57.88,0,0,0,0,0,0,0,0,0,0,0,79.19
C000079F03,R8A0000001,14.49,15.25,8.37,0,0,0,0,0,0,0,0,0,0,0,38.11
C000080W04,P300000002,0.14,0.08,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.82
C000082G01,P300000002,18.42,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42
C000082G01,P600000001,18.42,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42
C000083G01,P600000001,23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07
C000084G01,PW00000006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P900000005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P700000004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P600000002,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P600000003,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P100000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P600000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000084G01,P600000001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
C000085G01,P300000001,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P8A0000002,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P600000003,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P100000004,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P200000001,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P3FG000148,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000085G01,P9FG000147,2.57,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57
C000086S02,R5A0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R5A0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R5B0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R5B0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R5B0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R8A0000001,23.7,29.98,0,0,0,0,0,0,0,0,0,0,0,0,53.68
C000086S02,R8A0000001,23.7,29.98,0,0,0,0,0,0,0,0,0,0,0,0,53.68
C000086S02,R5A0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000086S02,R5A0000001,23.7,59.98,0,0,0,0,0,0,0,0,0,0,0,0,83.68
C000087C03,P8FF000086,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P8HD000255,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P8HD000255,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P900000001,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P8A0000001,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P8A0000001,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000087C03,P900000001,17.77,35.76,30.25,0,0,0,0,0,0,0,0,0,0,0,83.78
C000088G01,PW00000001,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
C000088G01,P600000001,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
C000088G01,PW00000001,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35
C000089G01,,24.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.06
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000094C03,D700000001,7.7,3.09,9.55,0,0,0,0,0,0,0,0,0,0,0,20.34
C000103G02,P8A0000001,2.41,1.3,0,0,0,0,0,0,0,0,0,0,0,0,3.71
C000103G02,D700000001,2.41,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3.61
C000104G03,P8A0000001,33.42,32.19,0,0,0,0,0,0,0,0,0,0,0,0,65.61
C000105G02,DW0000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,DW0000001,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,DW00000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,D8A0000001,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,P8A0000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,P8A0000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,DW00000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000105G02,DW00000002,2.46,6.57,0,0,0,0,0,0,0,0,0,0,0,0,9.03
C000116A03,R8A0000001,97.99,0.46,0.15,0,0,0,0,0,0,0,0,0,0,0,98.6
C000116A03,R8A0000001,97.99,0.46,0.15,0,0,0,0,0,0,0,0,0,0,0,98.6
C000116A03,R8A0000001,97.99,0.46,0.15,0,0,0,0,0,0,0,0,0,0,0,98.6
C000117N02,D5A0000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,D5A0000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,D5A0000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,DW00000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,D5A0000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,DW0000001,0.02,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.39
C000117N02,D5A0000001,0.02,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.49
C000117N02,DW00000001,0.02,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.49
C000118F06,R5A0000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000118F06,R5A000001,13.08,6.19,3.94,7.53,17.62,4.62,0,0,0,0,0,0,0,0,52.98
C000118F06,R5A0000001,13.08,6.19,3.94,7.53,17.62,4.82,0,0,0,0,0,0,0,0,53.18
C000118F07,R5A0000001,13.8,6.19,3.14,7.53,17.62,4.82,54.91,0,0,0,0,0,0,0,108.01
C000118F07,R8A0000001,13.8,6.19,3.14,7.53,17.62,4.82,54.91,0,0,0,0,0,0,0,108.01
C000118F07,R8A0000001,13.8,6.19,3.14,7.53,17.62,4.82,54.91,0,0,0,0,0,0,0,108.01
C000118F07,R8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000118F07,R8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000118F07,R8A000001,13.08,6.19,3.14,7.53,17.62,4.82,54.91,0,0,0,0,0,0,0,107.29
C000118F07,R8A0000001,13.08,6.19,3.94,7.53,17.62,4.82,54.91,0,0,0,0,0,0,0,108.09
C000121G01,P900000001,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,PW8HD00221,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P3HD000220,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P7HD000219,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P6HD000218,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P3HD000217,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P6HD000216,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000121G01,P6HD000215,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13
C000123G01,P8A0000008,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P8A0000008,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P8A0000007,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P700000006,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P6000000005,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P7000000004,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P900000003,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P300000002,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000123G01,P600000001,7.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78
C000130G02,P5A0000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P5A0000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P5A0000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P600000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P700000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P700000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P700000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P700000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000130G02,P700000001,21.98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,27.08
C000134G01,P700000008,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P8A0000007,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P700000006,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P6000000005,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P700000004,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P900000003,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P400000002,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000134G01,P600000001,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
C000135G01,P900000001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C000135G01,P900000001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C000135G01,P60000001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
C000137G01,P900000001,33.39,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39
C000140G01,P300000001,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5
C000140G01,P200000001,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5
C000141F03,R700000001,24.16,1.5,75.08,0,0,0,0,0,0,0,0,0,0,0,100.74
C000141F03,R900000001,24.16,1.5,75.08,0,0,0,0,0,0,0,0,0,0,0,100.74
C000142F11,P5A0000002,3.43,5.04,4.17,10.35,7.75,5.97,0.79,4.74,8.6,16.44,1.11,0,0,0,68.39
C000142F11,P8B0000001,3.43,5.04,4.17,10.35,7.75,5.97,0.79,4.74,8.6,16.44,1.11,0,0,0,68.39
C000143F01,P5B0000002,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
C000143F01,P8A0000003,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
C000143F01,D5A0000002,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
C000143F01,DW00000001,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
C000144F11,P8A0000003,35.5,1.32,8.34,7.51,8.84,5.29,8.58,9.32,7.59,1.37,17.24,0,0,0,110.9
C000145F07,P8A0000001,0.74,1.26,1.73,0.82,1.65,0.73,1.08,0,0,0,0,0,0,0,8.01
C000146G01,P8A0000001,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28
C000147F05,R8A0000001,58.43,18.8,8.34,7.78,4.36,0,0,0,0,0,0,0,0,0,97.71
C000148G01,DW00000001,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74
C000149G01,P8A0000001,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69
C000149G01,P8A0000001,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69
C000150F01,R8A0000001,40.91,0,0,0,0,0,0,0,0,0,0,0,0,0,40.91
C000151F02,R8A0000001,41.17,21.51,0,0,0,0,0,0,0,0,0,0,0,0,62.68
C000152G02,P8A0000001,11.69,14.33,0,0,0,0,0,0,0,0,0,0,0,0,26.02
C000153G01,D5A0000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,DW0000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,D8A0000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,DW00000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,D8A0000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,D600000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000153G01,DW0000001,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86
C000154F03,R900000001,32.22,0,0,0,0,0,0,0,0,0,0,0,0,0,32.22
C000154F03,R8A0000002,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R8A0000002,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R8A0000002,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R5A0000001,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R5A0000001,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R5A0000001,32.22,41.6,30.5,0,0,0,0,0,0,0,0,0,0,0,104.32
C000154F03,R8A000001,32.22,41.61,30.5,0,0,0,0,0,0,0,0,0,0,0,104.33
C000154F03,R5A0000001,32.22,41.61,30.5,0,0,0,0,0,0,0,0,0,0,0,104.33
C000154F03,R5A0000001,32.22,41.61,30.5,0,0,0,0,0,0,0,0,0,0,0,104.33
C000154F03,R5A0000001,32.22,41.61,30.5,0,0,0,0,0,0,0,0,0,0,0,104.33
C000154F03,R8A0000001,32.22,41.61,30.5,0,0,0,0,0,0,0,0,0,0,0,104.33
C000155F02,D8A0000001,3.82,3.42,0,0,0,0,0,0,0,0,0,0,0,0,7.24
C000155F02,D5A0000001,3.82,3.42,0,0,0,0,0,0,0,0,0,0,0,0,7.24
C000155F02,D200000001,3.82,3.42,0,0,0,0,0,0,0,0,0,0,0,0,7.24
C000155F02,D100000002,3.82,3.42,0,0,0,0,0,0,0,0,0,0,0,0,7.24
C000155F02,D200000001,3.82,3.42,0,0,0,0,0,0,0,0,0,0,0,0,7.24
C000156G02,D8A0000001,1.72,0.35,0,0,0,0,0,0,0,0,0,0,0,0,2.07
C000156G02,D8A0000001,1.72,0.35,0,0,0,0,0,0,0,0,0,0,0,0,2.07
C000156G02,D5A0000001,1.72,0.35,0,0,0,0,0,0,0,0,0,0,0,0,2.07
C000156G02,DW00000001,1.72,0.35,0,0,0,0,0,0,0,0,0,0,0,0,2.07
C000157F08,P8A0000001,27.92,2.41,2.36,2.01,1.63,4.11,1.39,1.31,0,0,0,0,0,0,43.14
C000162F05,R900000001,44.27,2.24,5.47,10.52,20.42,0,0,0,0,0,0,0,0,0,82.92
C000162F05,R8A0000001,44.27,2.24,5.47,10.52,20.42,0,0,0,0,0,0,0,0,0,82.92
C000163C03,R700000001,20.58,28.53,15.16,0,0,0,0,0,0,0,0,0,0,0,64.27
C000163C03,P400000001,20.58,28.53,15.16,0,0,0,0,0,0,0,0,0,0,0,64.27
C000163C03,,20.58,28.53,15.16,0,0,0,0,0,0,0,0,0,0,0,64.27
C000164C03,P300000001,37.17,18.47,22.92,0,0,0,0,0,0,0,0,0,0,0,78.56
C000164C03,P300000001,37.17,18.47,22.92,0,0,0,0,0,0,0,0,0,0,0,78.56
C000164C03,P300000001,37.17,18.47,22.92,0,0,0,0,0,0,0,0,0,0,0,78.56
C000167W01,P400000002,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000167W01,P400000002,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000167W01,P8A0000001,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000167W01,P8A0000001,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000167W01,DW00000002,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000167W01,DW00000001,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96
C000168G01,P900000001,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,20.61
C000168G01,P600000001,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,20.61
C000170F01,D700000001,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64
C000170F01,D700000001,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64
C000170F01,P300000002,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64
C000170F01,P300000001,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64
C000171D01,P600000001,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000002,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R900000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000172G03,R8A0000001,72.01,15.92,19.46,0,0,0,0,0,0,0,0,0,0,0,107.39
C000173G04,R8B0000001,10.31,25.44,0.98,54.37,0,0,0,0,0,0,0,0,0,0,91.1
C000173G04,R8B0000001,10.31,25.44,0.98,54.37,0,0,0,0,0,0,0,0,0,0,91.1
C000173G04,R8B0000001,10.31,25.44,0.98,54.37,0,0,0,0,0,0,0,0,0,0,91.1
C000173G04,R5A0000001,10.31,25.44,0.98,54.37,0,0,0,0,0,0,0,0,0,0,91.1
C000173G04,R8B0000001,10.31,25.44,0.98,54.37,0,0,0,0,0,0,0,0,0,0,91.1
C000174A02,P900000001,8.97,0.34,0,0,0,0,0,0,0,0,0,0,0,0,9.31
C000175A02,R8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000175A02,R900000001,87.35,0.25,0,0,0,0,0,0,0,0,0,0,0,0,87.6
C000175A02,R8A0000001,87.35,0.25,0,0,0,0,0,0,0,0,0,0,0,0,87.6
C000176G02,R5A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000176G02,R8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000176G02,R8A0000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C000177W03,D8A0000001,0.59,0.57,0.64,0,0,0,0,0,0,0,0,0,0,0,1.8
C000178C03,P900000001,32.46,18.78,16.64,0,0,0,0,0,0,0,0,0,0,0,67.88
C000179F01,P600000001,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01
C000179F01,R90000002,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01
C000179F01,R900000001,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01
C000179F01,,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01
