k1,k2,k3,k4,construction
PPC70B03,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B03,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70B04,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B04,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70B05,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B05,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70B06,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B06,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70B07,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B07,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70B08,PBAC,XX,RR01,Provisional PC 70 & Above Count Bottom Reactive
PPC70B08,PBAC,XX,VV01,Provisional PC 70 & Above Count Bottom VAT
PPC70S01,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S01,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S02,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S02,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S03,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S03,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S04,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S04,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S05,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S05,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S06,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S06,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S07,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S07,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PPC70S08,PBAC,XX,RR01,Provisional PC 70 & Above Count Shirting Reactive
PPC70S08,PBAC,XX,VV01,Provisional PC 70 & Above Count Shirting VAT
PRINTS7,BAMM,W11001,RR03,40MEL*40MEL- *80-PLAIN
PST20B01,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B01,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B02,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B02,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B03,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B03,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B04,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B04,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B05,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B05,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B06,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B06,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B07,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B07,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20B08,PBAC,XX,RR01,Provisional ST Upto 20 Count Bottom Reactive
PST20B08,PBAC,XX,VV01,Provisional ST Upto 20 Count Bottom VAT
PST20S01,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S01,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S02,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S02,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S03,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S03,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S04,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S04,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S05,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S05,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S06,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S06,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S07,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S07,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST20S08,PBAC,XX,RR01,Provisional ST Upto 20 Count Shirting Reactive
PST20S08,PBAC,XX,VV01,Provisional ST Upto 20 Count Shirting VAT
PST32B01,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B01,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B02,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B02,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B03,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B03,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B04,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B04,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B05,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B05,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B06,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B06,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B07,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B07,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32B08,PBAC,XX,RR01,Provisional ST 21-32 Count Bottom Reactive
PST32B08,PBAC,XX,VV01,Provisional ST 21-32 Count Bottom VAT
PST32S01,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S01,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S02,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S02,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S03,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S03,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S04,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S04,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S05,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S05,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S06,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S06,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S07,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S07,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST32S08,PBAC,XX,RR01,Provisional ST 21-32 Count Shirting Reactive
PST32S08,PBAC,XX,VV01,Provisional ST 21-32 Count Shirting VAT
PST49B01,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B01,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B02,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B02,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B03,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B03,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B04,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B04,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B05,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B05,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B06,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B06,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B07,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B07,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49B08,PBAC,XX,RR01,Provisional ST 33-49 Count Bottom Reactive
PST49B08,PBAC,XX,VV01,Provisional ST 33-49 Count Bottom VAT
PST49S01,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S01,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S02,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S02,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S03,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S03,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S04,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S04,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S05,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S05,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S06,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S06,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S07,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S07,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST49S08,PBAC,XX,RR01,Provisional ST 33-49 Count Shirting Reactive
PST49S08,PBAC,XX,VV01,Provisional ST 33-49 Count Shirting VAT
PST69B01,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B01,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B02,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B02,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B03,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B03,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B04,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B04,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B05,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B05,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B06,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B06,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B07,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B07,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69B08,PBAC,XX,RR01,Provisional ST 50-69 Count Bottom Reactive
PST69B08,PBAC,XX,VV01,Provisional ST 50-69 Count Bottom VAT
PST69S01,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S01,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S02,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S02,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S03,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S03,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S04,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S04,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S05,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S05,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S06,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S06,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S07,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S07,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST69S08,PBAC,XX,RR01,Provisional ST 50-69 Count Shirting Reactive
PST69S08,PBAC,XX,VV01,Provisional ST 50-69 Count Shirting VAT
PST70B01,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B01,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B02,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B02,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B03,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B03,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B04,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B04,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B05,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B05,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B06,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B06,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B07,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B07,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70B08,PBAC,XX,RR01,Provisional ST 70 & Above Count Bottom Reactive
PST70B08,PBAC,XX,VV01,Provisional ST 70 & Above Count Bottom VAT
PST70S01,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S01,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S02,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S02,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S03,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S03,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S04,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S04,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S05,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S05,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S06,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S06,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S07,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S07,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
PST70S08,PBAC,XX,RR01,Provisional ST 70 & Above Count Shirting Reactive
PST70S08,PBAC,XX,VV01,Provisional ST 70 & Above Count Shirting VAT
YD-1,BAMCS,S14001,DD01,40COM*30SPX(20D)+10OE+230D.PET.MEL- A140B713
